PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P573
Station name, Blackrock_CS2008
Begin Date, 2008-09-25
End Date, 2020-08-31
Release Date, 2020-09-01
Source file, P573.cwu.nam14.pos
Offset from source file, 50.74 mm North, -46.15 mm East, -11.34 mm Vertical
Reference position, 36.0930945925 North Latitude, -118.260499205 East Longitude, 2441.38119 meters elevation
Date,North (mm),East (mm)
2010-07-17,17.92,-15.79
2010-07-18,17.55,-14.31
2010-07-19,19.48,-16.22
2010-07-20,19.22,-15.14
2010-07-21,17.59,-15.84
2010-07-22,18.05,-15.89
2010-07-23,17.33,-15.86
2010-07-24,16.15,-14.23
2010-07-25,17.90,-16.30
2010-07-26,16.73,-16.54
2010-07-27,18.99,-15.62
2010-07-28,18.89,-15.47
2010-07-29,17.61,-15.49
2010-07-30,20.81,-19.66
2010-07-31,18.59,-17.34
2010-08-01,18.37,-17.23
2010-08-02,18.40,-15.34
2010-08-03,18.14,-16.51
2010-08-04,18.66,-16.42
2010-08-05,17.32,-15.49
2010-08-06,17.66,-15.20
2010-08-07,16.66,-14.95
2010-08-08,18.06,-14.01
2010-08-09,19.28,-15.51
2010-08-10,17.80,-16.06
2010-08-11,16.98,-17.20
2010-08-12,18.11,-16.24
2010-08-13,16.71,-15.85
2010-08-14,16.97,-15.44
2010-08-15,17.73,-16.91
2010-08-16,16.93,-15.53
2010-08-17,17.17,-15.51
2010-08-18,16.27,-16.09
2010-08-19,18.49,-15.87
2010-08-20,17.45,-15.98
2010-08-21,17.60,-12.58
2010-08-22,19.52,-10.01
2010-08-23,16.55,-16.14
2010-08-24,17.50,-16.02
2010-08-25,16.70,-14.38
2010-08-26,19.77,-18.94
2010-08-27,17.06,-15.24
2010-08-28,17.47,-15.33
2010-08-29,17.61,-14.85
2010-08-30,17.46,-16.32
2010-08-31,18.03,-16.45
2010-09-01,17.30,-16.64
2010-09-02,17.17,-14.74
2010-09-03,17.47,-16.04
2010-09-04,16.81,-16.30
2010-09-05,16.73,-15.20
2010-09-06,18.08,-16.72
2010-09-07,17.78,-16.82
2010-09-08,15.88,-15.51
2010-09-09,19.84,-17.00
2010-09-10,18.41,-16.07
2010-09-11,18.21,-16.37
2010-09-12,17.85,-15.95
2010-09-13,17.26,-17.88
2010-09-14,16.85,-16.33
2010-09-15,16.47,-16.37
2010-09-16,18.71,-16.80
2010-09-17,17.52,-17.11
2010-09-18,18.20,-16.87
2010-09-19,17.14,-15.72
2010-09-20,18.03,-15.74
2010-09-21,18.15,-17.30
2010-09-22,17.94,-17.90
2010-09-23,18.07,-16.74
2010-09-24,18.43,-17.22
2010-09-25,18.17,-16.67
2010-09-26,18.48,-16.51
2010-09-27,18.32,-17.00
2010-09-28,17.07,-17.51
2010-09-29,17.24,-16.88
2010-09-30,18.22,-16.69
2010-10-01,18.18,-16.02
2010-10-02,17.84,-16.92
2010-10-03,18.60,-16.53
2010-10-04,18.91,-15.05
2010-10-05,18.93,-17.39
2010-10-06,19.38,-15.78
2010-10-07,19.03,-16.64
2010-10-08,18.39,-16.28
2010-10-09,18.39,-16.82
2010-10-10,18.03,-17.30
2010-10-11,18.03,-16.54
2010-10-12,19.28,-18.51
2010-10-13,18.46,-17.00
2010-10-14,19.34,-17.34
2010-10-15,19.10,-15.75
2010-10-16,18.13,-16.62
2010-10-17,19.29,-16.42
2010-10-18,17.82,-17.30
2010-10-19,15.74,-17.50
2010-10-20,18.80,-16.75
2010-10-21,19.73,-18.04
2010-10-22,19.43,-19.20
2010-10-23,18.75,-17.94
2010-10-24,20.37,-17.43
2010-10-25,20.51,-16.10
2010-10-26,20.26,-16.67
2010-10-27,19.45,-17.93
2010-10-28,18.98,-17.59
2010-10-29,20.55,-16.88
2010-10-30,20.29,-16.50
2010-10-31,19.72,-17.46
2010-11-01,19.00,-17.72
2010-11-02,20.33,-17.39
