PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P567
Station name, RioBravo__CS2005
Begin Date, 2005-07-22
End Date, 2020-08-31
Release Date, 2020-09-01
Source file, P567.cwu.nam14.pos
Offset from source file, 78.20 mm North, -77.42 mm East, 6.32 mm Vertical
Reference position, 35.4209465988 North Latitude, -118.7535774105 East Longitude, 706.32453 meters elevation
Date,North (mm),East (mm)
2007-03-31,20.97,-18.37
2007-04-01,20.23,-18.87
2007-04-02,21.33,-18.66
2007-04-03,20.73,-18.64
2007-04-04,19.91,-18.76
2007-04-05,20.84,-18.53
2007-04-06,19.93,-18.50
2007-04-07,19.61,-18.96
2007-04-08,21.50,-18.81
2007-04-09,21.79,-17.89
2007-04-10,21.58,-18.44
2007-04-11,20.16,-18.65
2007-04-12,21.89,-18.92
2007-04-13,22.06,-18.58
2007-04-14,22.13,-18.43
2007-04-15,20.27,-19.50
2007-04-16,20.97,-18.98
2007-04-17,20.31,-19.29
2007-04-18,22.46,-18.18
2007-04-19,21.30,-18.97
2007-04-20,21.49,-20.45
2007-04-21,21.19,-19.74
2007-04-22,21.54,-19.57
2007-04-23,21.85,-17.68
2007-04-24,21.70,-20.02
2007-04-25,21.42,-20.28
2007-04-26,21.84,-19.87
2007-04-27,22.03,-19.85
2007-04-28,22.10,-19.51
2007-04-29,20.78,-19.47
2007-04-30,21.56,-19.92
2007-05-01,20.60,-19.65
2007-05-02,21.06,-19.43
2007-05-03,21.17,-18.82
2007-05-04,21.64,-19.67
2007-05-05,21.12,-19.75
2007-05-06,22.66,-20.40
2007-05-07,20.29,-20.64
2007-05-08,22.19,-19.44
2007-05-09,21.87,-20.32
2007-05-10,21.64,-21.17
2007-05-11,21.71,-20.24
2007-05-12,20.98,-20.47
2007-05-13,22.96,-20.82
2007-05-14,22.22,-20.31
2007-05-15,22.36,-20.80
2007-05-16,22.34,-20.71
2007-05-17,21.21,-20.88
2007-05-18,21.56,-21.04
2007-05-19,22.28,-19.63
2007-05-20,22.79,-20.27
2007-05-21,23.00,-20.99
2007-05-22,22.14,-21.08
2007-05-23,22.42,-21.48
2007-05-24,21.72,-20.99
2007-05-25,21.66,-20.86
2007-05-26,21.37,-20.56
2007-05-27,21.61,-20.43
2007-05-28,21.60,-21.21
2007-05-29,22.06,-20.47
2007-05-30,22.03,-21.10
2007-05-31,22.00,-20.63
2007-06-01,21.20,-21.65
2007-06-02,22.04,-20.56
2007-06-03,21.37,-20.45
2007-06-04,22.93,-21.20
2007-06-05,21.30,-21.50
2007-06-06,21.88,-19.91
2007-06-07,21.96,-20.70
2007-06-08,22.67,-21.17
2007-06-09,22.25,-21.43
2007-06-10,22.20,-22.32
2007-06-11,22.41,-21.03
2007-06-12,22.14,-21.28
2007-06-13,23.33,-20.97
2007-06-14,21.56,-20.78
2007-06-15,22.24,-20.31
2007-06-16,22.10,-21.58
2007-06-17,22.39,-20.76
2007-06-18,23.33,-20.39
2007-06-19,21.36,-19.93
2007-06-20,21.58,-20.27
2007-06-21,21.55,-20.75
2007-06-22,22.31,-20.35
2007-06-23,22.43,-21.49
2007-06-24,22.77,-21.14
2007-06-25,22.48,-20.82
2007-06-26,22.90,-20.59
2007-06-27,22.52,-20.11
2007-06-28,22.78,-20.24
2007-06-29,23.18,-21.16
2007-06-30,22.13,-20.67
2007-07-01,23.14,-20.54
2007-07-02,22.57,-20.73
2007-07-03,22.00,-20.39
2007-07-04,22.85,-21.07
2007-07-05,23.21,-20.69
2007-07-06,23.11,-20.79
2007-07-07,23.07,-20.49
2007-07-08,23.12,-21.55
2007-07-09,22.34,-19.74
2007-07-10,21.83,-22.58
2007-07-11,23.59,-20.62
2007-07-12,23.46,-19.89
2007-07-13,21.74,-21.24
2007-07-14,23.36,-20.95
2007-07-15,23.13,-20.81
2007-07-16,22.61,-21.68
2007-07-17,22.55,-21.47
2007-07-18,23.82,-20.41
2007-07-19,22.62,-21.73
2007-07-20,22.76,-21.22
2007-07-21,23.07,-20.70
2007-07-22,23.08,-20.84
2007-07-23,23.43,-22.45
2007-07-24,22.60,-21.09
2007-07-25,23.50,-20.22
2007-07-26,23.68,-21.54
2007-07-27,23.16,-19.98
2007-07-28,24.48,-21.47
2007-07-29,23.71,-21.49
2007-07-30,23.50,-21.49
2007-07-31,22.48,-21.26
2007-08-01,22.42,-22.42
2007-08-02,23.57,-22.34
2007-08-03,23.70,-20.98
2007-08-04,24.10,-22.21
2007-08-05,23.17,-20.61
2007-08-06,24.96,-20.91
2007-08-07,23.27,-21.93
2007-08-08,24.41,-21.33
2007-08-09,25.13,-21.48
2007-08-10,23.91,-21.61
2007-08-11,24.66,-22.14
2007-08-12,24.10,-21.34
2007-08-13,25.08,-22.08
2007-08-14,25.07,-21.67
2007-08-15,24.64,-21.73
2007-08-16,25.46,-22.50
2007-08-17,24.57,-23.25
2007-08-18,24.55,-21.40
2007-08-19,25.07,-21.80
2007-08-20,25.33,-21.91
2007-08-21,25.92,-21.22
2007-08-22,24.87,-22.63
2007-08-23,24.70,-22.86
2007-08-24,24.28,-22.10
2007-08-25,24.66,-22.47
2007-08-26,24.46,-22.17
2007-08-27,25.75,-22.62
2007-08-28,25.30,-22.59
2007-08-29,24.93,-21.71
2007-08-30,24.93,-21.63
2007-08-31,24.53,-23.44
2007-09-01,24.95,-23.25
2007-09-02,25.76,-22.51
2007-09-03,24.82,-22.48
2007-09-04,26.33,-24.06
2007-09-05,25.39,-23.66
2007-09-06,24.79,-24.06
2007-09-07,25.55,-23.63
2007-09-08,26.08,-24.42
2007-09-09,25.06,-24.37
2007-09-10,25.15,-24.46
2007-09-11,25.55,-23.14
2007-09-12,26.21,-23.61
2007-09-13,26.98,-24.45
2007-09-14,26.32,-24.62
2007-09-15,26.00,-24.78
2007-09-16,26.14,-23.98
2007-09-17,26.34,-22.87
2007-09-18,26.05,-23.77
2007-09-19,26.29,-25.05
2007-09-20,26.26,-23.57
2007-09-21,25.40,-23.67
2007-09-22,24.63,-24.69
2007-09-23,25.99,-24.61
2007-09-24,26.54,-24.24
2007-09-25,24.94,-24.52
2007-09-26,26.10,-23.87
2007-09-27,25.06,-24.45
