PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P518
Station name, TrepletMtnCS2008
Begin Date, 2008-04-25
End Date, 2020-08-31
Release Date, 2020-09-01
Source file, P518.cwu.nam14.pos
Offset from source file, 170.37 mm North, -151.98 mm East, 3.69 mm Vertical
Reference position, 35.0200341688 North Latitude, -120.0753083329 East Longitude, 1101.79015 meters elevation
Date,North (mm),East (mm)
2009-10-18,48.98,-39.46
2009-10-19,48.30,-39.40
2009-10-20,48.90,-42.81
2009-10-21,47.49,-41.17
2009-10-22,46.52,-41.66
2009-10-23,47.60,-40.05
2009-10-24,47.30,-42.39
2009-10-25,48.66,-38.45
2009-10-26,47.65,-40.83
2009-10-27,47.07,-42.71
2009-10-28,48.01,-41.52
2009-10-29,50.28,-39.91
2009-10-30,48.43,-39.70
2009-10-31,48.95,-40.60
2009-11-01,48.66,-43.37
2009-11-02,48.50,-40.85
2009-11-03,49.40,-41.11
2009-11-04,48.49,-40.63
2009-11-05,49.85,-41.20
2009-11-06,48.46,-42.20
2009-11-07,47.99,-42.64
2009-11-08,48.79,-43.98
2009-11-09,48.84,-41.34
2009-11-10,48.58,-41.73
2009-11-11,49.10,-41.64
2009-11-12,49.78,-43.08
2009-11-13,48.09,-44.85
2009-11-14,49.82,-42.60
2009-11-15,48.83,-43.33
2009-11-16,49.81,-41.95
2009-11-17,49.51,-41.87
2009-11-18,48.52,-41.60
2009-11-19,50.40,-42.21
2009-11-20,50.57,-42.10
2009-11-21,48.12,-43.33
2009-11-22,48.12,-43.30
2009-11-23,50.58,-42.89
2009-11-24,50.79,-42.94
2009-11-25,51.06,-41.83
2009-11-26,50.79,-42.40
2009-11-27,52.41,-43.57
2009-11-28,50.64,-43.15
2009-11-29,51.69,-43.66
2009-11-30,50.70,-42.64
2009-12-01,50.90,-43.09
2009-12-02,50.50,-43.43
2009-12-03,50.72,-43.88
2009-12-04,51.58,-42.70
2009-12-05,51.51,-41.90
2009-12-06,51.08,-42.60
2009-12-07,50.71,-41.79
2009-12-08,51.77,-44.52
2009-12-09,52.23,-42.84
2009-12-10,52.88,-42.90
2009-12-11,53.61,-43.46
2009-12-12,52.28,-42.64
2009-12-13,50.96,-44.64
2009-12-14,50.86,-43.67
2009-12-15,51.48,-43.86
2009-12-16,51.36,-43.95
2009-12-17,51.51,-45.90
2009-12-18,48.35,-46.04
2009-12-19,51.16,-43.29
2009-12-20,50.13,-44.60
2009-12-21,49.71,-44.49
2009-12-22,49.77,-45.71
2009-12-23,51.27,-44.91
2009-12-24,50.76,-44.53
2009-12-25,50.84,-45.12
2009-12-26,50.53,-45.01
2009-12-27,51.71,-44.71
2009-12-28,51.81,-45.19
2009-12-29,50.89,-45.01
2009-12-30,51.69,-44.87
2009-12-31,51.44,-45.36
2010-01-01,51.63,-45.25
2010-01-02,51.13,-44.06
2010-01-03,51.31,-45.71
2010-01-04,52.08,-44.76
2010-01-05,51.65,-45.64
2010-01-06,51.96,-45.65
2010-01-07,52.21,-46.63
2010-01-08,51.57,-45.17
2010-01-09,52.19,-45.25
2010-01-10,52.05,-45.37
2010-01-11,53.02,-45.52
2010-01-12,54.24,-46.13
2010-01-13,53.41,-46.44
2010-01-14,54.34,-48.01
2010-01-15,52.34,-46.77
2010-01-16,54.53,-46.82
2010-01-17,52.59,-47.08
2010-01-18,52.27,-47.52
2010-01-19,54.32,-47.93
